Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
LinearRegression(),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,['spectral_indices_all'],,0.381054,0.357968,0.413626,0.493617,True,2021-12-01 04:54:40.605950
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,['spectral_indices_all'],"[0.01443195 0.37866886 0.01288574 0.04136564 0.02724236 0.01923872
 0.00778251 0.00872097 0.02466024 0.0290244  0.042671   0.07962209
 0.01278448 0.02324879 0.02329478 0.01602934 0.02373602 0.02336117
 0.0128777  0.00911208 0.04483341 0.01743797 0.03004735 0.00743035
 0.01277222 0.0145593  0.01624889 0.02591165]",0.408172,0.151216,0.325512,0.909602,True,2021-12-01 04:54:58.468353
GradientBoostingRegressor(random_state=1),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,['spectral_indices_all'],"[0.0232708  0.4447552  0.01060618 0.04950141 0.01567478 0.02238506
 0.00459524 0.01303927 0.01592634 0.01914181 0.01280646 0.09041717
 0.02103182 0.03177508 0.02182428 0.00291104 0.0272037  0.0106627
 0.02034456 0.00840807 0.06296951 0.0165119  0.00643185 0.00507834
 0.00882225 0.0077175  0.01152647 0.0146612 ]",0.416253,0.227590,0.297286,0.795272,True,2021-12-01 04:55:09.585716
Lasso(random_state=1),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,['spectral_indices_all'],,0.505116,0.503042,-0.031093,0.000000,True,2021-12-01 04:55:09.635850
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,['spectral_indices_all'],,0.378603,0.364526,0.421314,0.474909,True,2021-12-01 04:55:26.583192
LinearRegression(),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,['spectral_indices_all'],,0.430800,0.412913,0.809683,0.828446,True,2021-12-01 04:55:26.662350
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,['spectral_indices_all'],"[0.01642245 0.01080394 0.00704239 0.01017357 0.0534945  0.01209973
 0.00807639 0.00672439 0.0118324  0.00886029 0.01004524 0.04543253
 0.01020233 0.00951904 0.00934195 0.00921566 0.01228028 0.00866073
 0.01161294 0.00757638 0.01163605 0.01178196 0.0075575  0.0075222
 0.01260991 0.0052071  0.62708495 0.03718319]",0.451023,0.167248,0.792040,0.971845,True,2021-12-01 04:55:29.449741
GradientBoostingRegressor(random_state=1),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,['spectral_indices_all'],"[4.69492280e-02 1.36726233e-02 4.42769394e-04 1.92474279e-02
 5.30887925e-02 1.70317569e-02 4.28706206e-03 3.48021390e-03
 1.27293803e-02 7.96603880e-03 1.08569333e-02 3.31824397e-02
 4.76257535e-03 3.71952841e-03 3.85342287e-03 2.30513653e-02
 7.26946200e-03 6.82398304e-03 2.28945730e-03 8.48516571e-03
 3.03464457e-03 5.98493955e-03 9.64940857e-03 4.40136139e-03
 4.43303469e-03 6.29373275e-03 6.70868983e-01 1.21442697e-02]",0.450592,0.285100,0.791808,0.918222,True,2021-12-01 04:55:32.842031
Lasso(random_state=1),Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,['spectral_indices_all'],,0.996240,0.997111,-0.008851,0.000000,True,2021-12-01 04:55:32.899619
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Graminor_2020_Trapz,Graminor_2020_Trapz,['spectral_indices_all'],,0.432201,0.419667,0.808306,0.822780,True,2021-12-01 04:56:06.039553
LinearRegression(),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,['spectral_indices_all'],,0.449728,0.415150,0.705019,0.757209,True,2021-12-01 04:56:06.113356
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,['spectral_indices_all'],"[0.01380631 0.07979568 0.00354954 0.00605001 0.01384856 0.01426865
 0.00390644 0.00505924 0.01780039 0.39741133 0.20775227 0.0437918
 0.00536153 0.01317578 0.01961526 0.01374863 0.02695479 0.01613777
 0.00510462 0.00531073 0.01021342 0.01522516 0.00926057 0.00309073
 0.01044573 0.01223494 0.01012014 0.01695999]",0.516245,0.189093,0.607649,0.949652,True,2021-12-01 04:56:08.610389
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,['spectral_indices_all'],"[0.01090505 0.11181345 0.00495163 0.00352982 0.01166739 0.01488648
 0.0035325  0.00990061 0.01667072 0.42001832 0.17862151 0.04532325
 0.00498066 0.01992578 0.01763919 0.01126953 0.04120039 0.01225768
 0.00303104 0.00448804 0.00303857 0.00916972 0.00186347 0.00430664
 0.00555633 0.00396769 0.00551216 0.01997238]",0.503068,0.231718,0.629449,0.924356,True,2021-12-01 04:56:11.238831
Lasso(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,['spectral_indices_all'],,0.840097,0.842984,-0.007798,0.000000,True,2021-12-01 04:56:11.295482
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,['spectral_indices_all'],,0.453208,0.421172,0.700196,0.750097,True,2021-12-01 04:56:31.230638
LinearRegression(),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,['spectral_indices_all'],,0.878789,0.568573,-0.422859,0.649018,True,2021-12-01 04:56:31.395622
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,['spectral_indices_all'],"[0.02720368 0.041641   0.00874877 0.01345877 0.01722085 0.0146696
 0.00795488 0.01132819 0.01367926 0.02291968 0.01499574 0.02060047
 0.03005273 0.03247348 0.34370912 0.04500938 0.034429   0.05915564
 0.04433069 0.0106616  0.02753393 0.01333275 0.02453911 0.01274041
 0.0369809  0.01432519 0.02180785 0.03449733]",0.656713,0.249365,0.503904,0.932562,True,2021-12-01 04:56:37.055991
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,['spectral_indices_all'],"[0.02264181 0.07981748 0.00613001 0.00685666 0.01367476 0.02475201
 0.002686   0.00172473 0.00734882 0.00529436 0.01985701 0.01175507
 0.04754515 0.0654391  0.36344811 0.02636595 0.0481612  0.0300784
 0.08848499 0.0020461  0.03492235 0.00312979 0.02036446 0.01033062
 0.01049544 0.0117071  0.02002704 0.01491549]",0.667470,0.295290,0.487270,0.905257,True,2021-12-01 04:56:47.847565
Lasso(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,['spectral_indices_all'],,0.964539,0.960247,-0.065594,0.000000,True,2021-12-01 04:56:48.249760
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,['spectral_indices_all'],,0.741382,0.582225,0.210141,0.632074,True,2021-12-01 04:57:25.456084
LinearRegression(),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,['spectral_indices_all'],,0.565591,0.341309,0.660600,0.881801,True,2021-12-01 04:57:25.505506
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,['spectral_indices_all'],"[0.00917418 0.239641   0.00229224 0.00144585 0.00985281 0.02534606
 0.00881459 0.00218477 0.00332838 0.12717924 0.01276542 0.00637223
 0.00348937 0.03462    0.08263067 0.11234218 0.00720777 0.00622925
 0.00993695 0.00183854 0.001138   0.00211316 0.00349103 0.00173862
 0.06483675 0.14308    0.02697711 0.04993384]",0.481337,0.170914,0.752278,0.970354,True,2021-12-01 04:57:27.004759
GradientBoostingRegressor(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,['spectral_indices_all'],"[1.22296511e-02 2.91974836e-01 6.19622452e-03 1.21906182e-03
 7.17039932e-03 2.71132752e-02 2.36256012e-04 1.82738551e-02
 1.30165824e-03 2.89073326e-02 1.83240462e-02 9.29978825e-03
 5.59893834e-03 4.82708230e-02 2.75534654e-01 4.20014369e-02
 3.28581136e-03 1.32298532e-02 1.93152736e-02 1.32527075e-04
 3.35614549e-04 4.99158670e-04 9.38902766e-03 2.36251268e-03
 1.62611181e-02 1.10821338e-01 1.03880280e-02 2.03275004e-02]",0.498229,0.032205,0.737260,0.998949,True,2021-12-01 04:57:28.002683
Lasso(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,['spectral_indices_all'],,0.994177,0.994411,-0.032497,0.000000,True,2021-12-01 04:57:28.047153
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,['spectral_indices_all'],,0.525003,0.390042,0.705508,0.845916,True,2021-12-01 04:57:29.241895
LinearRegression(),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,['spectral_indices_all'],,0.876752,0.655634,-0.050853,0.523200,True,2021-12-01 04:57:29.322974
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,['spectral_indices_all'],"[0.02337708 0.42634763 0.00708682 0.01265483 0.02290521 0.02290559
 0.00706875 0.00606172 0.02987285 0.03741406 0.03959267 0.03855005
 0.01326493 0.04365623 0.03002312 0.01358134 0.05581254 0.02899904
 0.01053247 0.00642539 0.00910602 0.01510343 0.01466583 0.00775764
 0.01815665 0.01428743 0.0160139  0.0287768 ]",0.706371,0.262210,0.437516,0.923721,True,2021-12-01 04:57:33.105975
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,['spectral_indices_all'],"[1.26832063e-02 5.03652205e-01 1.85995836e-03 1.14211715e-02
 1.78505230e-02 1.34335384e-02 3.67278930e-04 7.81301755e-04
 2.36946580e-02 1.98647277e-02 1.47618186e-02 3.40408732e-02
 7.00929041e-03 4.63388065e-02 5.73942971e-02 1.08712756e-02
 6.94495695e-02 2.59453462e-02 1.77825696e-02 6.74068508e-04
 1.29387666e-03 1.27178518e-02 9.26063522e-03 5.82789491e-03
 4.15274561e-02 6.21564395e-03 1.43799413e-02 1.89002160e-02]",0.720557,0.472599,0.414680,0.752218,True,2021-12-01 04:57:38.341050
Lasso(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,['spectral_indices_all'],,0.949590,0.949597,-0.007635,0.000000,True,2021-12-01 04:57:38.402009
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,['spectral_indices_all'],,0.692129,0.670151,0.461270,0.501830,True,2021-12-01 04:58:14.429321
LinearRegression(),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,['spectral_indices_all'],,0.483461,0.444162,0.678404,0.741080,True,2021-12-01 04:58:14.502048
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,['spectral_indices_all'],"[0.08176678 0.03850276 0.00419508 0.00600214 0.01755106 0.01879954
 0.00938104 0.00412189 0.02174097 0.12368666 0.03103348 0.02410007
 0.00497993 0.08607986 0.31990103 0.01497101 0.01879294 0.04231461
 0.02204807 0.00496844 0.00602683 0.01040846 0.01953401 0.00372093
 0.01019003 0.012534   0.02674955 0.01589884]",0.509300,0.188563,0.650099,0.953326,True,2021-12-01 04:58:17.218984
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,['spectral_indices_all'],"[0.06917605 0.0427666  0.00280398 0.00706164 0.01096405 0.01604023
 0.0019673  0.00630256 0.01176499 0.11917532 0.04028769 0.02524532
 0.00359566 0.19033654 0.33690489 0.00810991 0.00389615 0.01324982
 0.03769824 0.00252538 0.00388617 0.01070872 0.01156389 0.00100879
 0.00509471 0.00490026 0.00097592 0.01198922]",0.507109,0.329175,0.654077,0.857721,True,2021-12-01 04:58:21.189076
Lasso(random_state=1),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,['spectral_indices_all'],,0.875484,0.872997,-0.023537,0.000000,True,2021-12-01 04:58:21.244977
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,['spectral_indices_all'],,0.492774,0.457776,0.665121,0.724951,True,2021-12-01 04:58:41.502505
LinearRegression(),Trapezoid,all_mix,all_mix,['base_indices'],,0.971383,0.969262,0.224116,0.229443,True,2021-12-01 04:58:43.596174
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,['base_indices'],[0.17300958 0.12046945 0.26054486 0.17701484 0.26896127],0.822750,0.304696,0.443598,0.923851,True,2021-12-01 04:58:58.259676
GradientBoostingRegressor(random_state=1),Trapezoid,all_mix,all_mix,['base_indices'],[0.1146099  0.07160826 0.2890595  0.17656923 0.34815311],0.852360,0.767390,0.402999,0.516989,True,2021-12-01 04:59:16.202767
